playlist_id	title	url	num_tracks	description	user	user_url	like	repost	last_modified	tracks_id	tracks_url
117700370	country	https://soundcloud.com/tinus-botes/sets/country	471.0		Tinus Botes	https://soundcloud.com/tinus-botes	820	97	2015-06-18T10:18:12.000Z	['210619620', '210619572', '210619531', '210619451', '210619126']	['https://soundcloud.com/wmnashville/bringin-it-home', 'https://soundcloud.com/wmnashville/rebel-road', 'https://soundcloud.com/wmnashville/rednecks-got-it-right-feat-haden-carpenter', 'https://soundcloud.com/wmnashville/meet-me-in-the-mud', 'https://soundcloud.com/wmnashville/kuntry-folk']
432326037	country	https://soundcloud.com/shiann-bryant/sets/country	116.0		shiann bryant	https://soundcloud.com/shiann-bryant	380	25	2018-01-26T00:58:41.000Z	['304609118', '265867542', '247837941', '303553754', '247837965']	['https://soundcloud.com/sam-hunt-official/body-like-a-back-road', 'https://soundcloud.com/marenmorrisofficial/i-could-use-a-love-song', 'https://soundcloud.com/sam-hunt-official/sam-hunt-leave-the-night-on', 'https://soundcloud.com/sam-hunt-official/drinkin-too-much-1', 'https://soundcloud.com/sam-hunt-official/sam-hunt-single-for-the-summer']
844799453	country	https://soundcloud.com/user-554653250/sets/country	31.0		music	https://soundcloud.com/user-554653250	5,187	236	2019-08-11T15:34:17.000Z	['348540406', '597395610', '279390495', '217785826', '39542169']	['https://soundcloud.com/official-luke-bryan/most-people-are-good', 'https://soundcloud.com/official-luke-bryan/knockin-boots', 'https://soundcloud.com/tobykeithmusic/shouldve-been-a-cowboy-album', 'https://soundcloud.com/blakeshelton/boys-round-here-feat-pistol-annies', 'https://soundcloud.com/atlanticrecords/kid-rock-all-summer-long-radio']
21173519	Country	https://soundcloud.com/kim-mclaughlin-2/sets/country			Kim McLaughlin 3	https://soundcloud.com/kim-mclaughlin-2	20	9	2014-01-25T05:32:59.000Z	[]	[]
17748036	country	https://soundcloud.com/jessica-davidson-12/sets/country	1.0		Jessica Davidson 12	https://soundcloud.com/jessica-davidson-12	21	50	2013-12-20T23:20:41.000Z	['102441375']	['https://soundcloud.com/briannaaa13/whatever-shes-got']
357470734	[×•CouNtrY•×]	https://soundcloud.com/jennifer-wiedemeier/sets/xocountryox	477.0		Jennifer Wiedemeier	https://soundcloud.com/jennifer-wiedemeier	310	28	2017-10-04T16:23:40.000Z	['304609118', '247837953', '119775083', '86520491', '117499623']	['https://soundcloud.com/sam-hunt-official/body-like-a-back-road', 'https://soundcloud.com/sam-hunt-official/sam-hunt-break-up-in-a-small', 'https://soundcloud.com/rotc-music-publishing/florida-georgia-line-stay', 'https://soundcloud.com/republicrecordsstaff/florida-georgia-line-cruise-no', 'https://soundcloud.com/andrew-medhat-4/rascal-flatts-what-hurts-the-1']
1113425887	remix	https://soundcloud.com/mohammed-azizi-339261080/sets/remix	1.0		Mohammed Azizi	https://soundcloud.com/mohammed-azizi-339261080	9	1	2020-08-19T08:53:16.000Z	['88055105']	['https://soundcloud.com/octobersveryown/dj-khaled-no-new-friends']
277057037	remix	https://soundcloud.com/aree-santiago-munes/sets/remix	6.0		aree	https://soundcloud.com/aree-santiago-munes	13	1	2016-11-20T14:43:15.000Z	['125608451', '181914033', '319382894', '125514143', '324065718']	['https://soundcloud.com/payung-teduh-official/kucari-kamu', 'https://soundcloud.com/satria-cinta/dugem-nonstop-goyang-dumang-cita-citata', 'https://soundcloud.com/padel-2/breakbeat-2017-remix-kita-yang', 'https://soundcloud.com/mawarradio/jagung-rebus', 'https://soundcloud.com/ucrcqtzucq8d/dj-marsmello-vs-dj-soda-vs-electro-house-breakbeat-remix-2017dio_mix_88']
314381103	Remix	https://soundcloud.com/braxe1/sets/remix	15.0		ALAN BRAXE	https://soundcloud.com/braxe1	233	30	2017-04-10T10:52:42.000Z	['392434659', '297065956', '171214918', '114873430', '256526654']	['https://soundcloud.com/braxe1/charlotte-gainsbourg-les-oxalis-alan-braxe-remix', 'https://soundcloud.com/gigamesh/gigamesh-slow-love-alan-braxe-remix', 'https://soundcloud.com/because/cerrone-music-of-life-alan', 'https://soundcloud.com/franzferdinand/evil-eye-alan-braxe-remix', 'https://soundcloud.com/beyonce/broken-hearted-girl-alan-1']
143281199	Remix	https://soundcloud.com/ubberaco/sets/remix	34.0		RubberTaco	https://soundcloud.com/ubberaco	347	23	2016-08-05T06:55:38.000Z	['207169314', '216252617', '200801176', '167311586', '96441813']	['https://soundcloud.com/prismomusic/nastyremix', 'https://soundcloud.com/delaxmusic/rae-sremmurd-this-could-be-us-delax-remix', 'https://soundcloud.com/crankdatmusic/trapqueen', 'https://soundcloud.com/xsuperbeats/rae-sremmurd-no-flex-zone-baewatch-trap-bootleg', 'https://soundcloud.com/synchronice/imagine-dragons-radioactive']
200010614	remix	https://soundcloud.com/m-nica-araujo-439665067/sets/remix	457.0		Mônica Araujo	https://soundcloud.com/m-nica-araujo-439665067	489	15	2016-02-26T02:02:39.000Z	['193781466', '177671751', '223279603', '191271341', '58341219']	['https://soundcloud.com/majorlazer/major-lazer-dj-snake-lean-on-feat-mo', 'https://soundcloud.com/nocopyrightsounds/alan-walker-fade-ncs-release', 'https://soundcloud.com/dylan-pardo-762237900/avstin-james-stay-out-jcole-x-20syl', 'https://soundcloud.com/armancekin/suga-suga-arman-cekin-plsty-remix', 'https://soundcloud.com/melodybaby/jj-ceo-birthday-coleco-remix']
923196487	Millionaire (Eric Kupper Remix)	https://soundcloud.com/chloehowl/sets/millionaire-eric-kupper-remix	2.0		Chlöe Howl	https://soundcloud.com/chloehowl	19	1	2019-04-17T00:00:00.000Z	['614705304', '614705103']	['https://soundcloud.com/chloehowl/millionaire-eric-kupper-remix', 'https://soundcloud.com/chloehowl/millionaire']
585269700	Remix	https://soundcloud.com/user-186709978/sets/remix	372.0		User 186709978	https://soundcloud.com/user-186709978	7	7	2018-12-05T14:29:39.000Z	['483061920', '486401037', '478842366', '482789121', '369065378']	['https://soundcloud.com/dj-pm-q8/dj-pm-funky-remix-2021', 'https://soundcloud.com/djlasa3/104-bpm-esra2-ala9eel-3rossa', 'https://soundcloud.com/djblackmexican/ft-djpanzer', 'https://soundcloud.com/djoopss/live-megamix-882018', 'https://soundcloud.com/qu8ii/95-bpm-1']
919221430	REmiX	https://soundcloud.com/user-764037337/sets/remix	375.0		3li	https://soundcloud.com/user-764037337	1	6	2019-11-08T20:46:06.000Z	['604242621', '385332431', '368980532', '444055206']	['https://soundcloud.com/user-92990377/ghost-ft-roush-edit-110-bpm', 'https://soundcloud.com/psychoq8i/dj-psycho-2', 'https://soundcloud.com/djwickedq8/dj-wicked-remix', 'https://soundcloud.com/dj-faskr-faskr/dj-faskr-bpm-106']
293148383	Remix	https://soundcloud.com/emma-lee-712927546/sets/remix	464.0		Emma Lee	https://soundcloud.com/emma-lee-712927546	66	2	2017-01-19T21:53:48.000Z	['26706320', '33318471', '11154623', '244881864']	['https://soundcloud.com/dj-freezencold/michael-jackson-remix', 'https://soundcloud.com/jdabjk/lana-del-rey-born-to-die', 'https://soundcloud.com/dj-001-2/micheal-jackson-they-dont', 'https://soundcloud.com/123054349/dj-snake-middle-fl-rals-remix']
271249227	remix	https://soundcloud.com/balagu-hoang/sets/remix	400.0		Balagu Hoang	https://soundcloud.com/balagu-hoang	7	1	2016-10-29T03:11:50.000Z	['138151007', '234166600', '134571449', '194402539', '204170743']	['https://soundcloud.com/tommypham/du-co-cach-xa-trang-mom-dj', 'https://soundcloud.com/wall-rue/co-khi-nao-xa-roiremix-dj-dsmall', 'https://soundcloud.com/dj-dsmall/ho-ng-t-n-d-nh-cho-em-dj-1', 'https://soundcloud.com/dsmallofficial/trieu-doa-hong-dsmall-remix', 'https://soundcloud.com/dsmallofficial/tien-tien-say-you-do-dsmall-tropical-mix']
27058368	Recess	https://soundcloud.com/skrillex/sets/recess	11.0	"""Recess"" is available now. Support on:
iTunes: http://smarturl.it/SkrillexRecess 
Beatport: http://bgbe.at/SkrillexRecessBeatport 
Spotify: http://spoti.fi/1npzM8r 
Amazon:  http://smarturl.it/SkrillexRecessAmazon 

<b>Follow Skrillex</b>:
http://fb.com/skrillex
http://twitter.com/skrillex
http://instagram.com/skrillex
http://youtube.com/theofficialskrillex
http://skrillex.tumblr.com
"	Skrillex	https://soundcloud.com/skrillex	76.5K	21.2K	2014-03-17T18:00:59.000Z	['140048593', '140048582', '140048574', '140048556', '140048549']	['https://soundcloud.com/skrillex/all-is-fair-in-love-and', 'https://soundcloud.com/skrillex/recess-feat-kill-the-noise', 'https://soundcloud.com/skrillex/stranger-feat-killagraham-from', 'https://soundcloud.com/skrillex/try-it-out-neon-mix-with-alvin', 'https://soundcloud.com/skrillex/coast-is-clear-feat-chance-the']
523679157	beat	https://soundcloud.com/sadegh-ramezani-416640016/sets/beat	487.0		Hile	https://soundcloud.com/sadegh-ramezani-416640016	39	4	2018-05-20T06:50:30.000Z	['18189757', '78050202', '77625192', '439010277', '438596181']	['https://soundcloud.com/rap-beats/rap-instrumental-for-the-chance-sf-traxx', 'https://soundcloud.com/rap-beats/rap-instrumental-in-my-feelings-instrumental', 'https://soundcloud.com/rap-beats/rap-instrumental-r-i-p', 'https://soundcloud.com/rap-beats/sftraxxcom-zipped-up-trap-gangsta-instrumental', 'https://soundcloud.com/rap-beats/sftraxxcom-bando-trap-type-beat-instrumental']
10015348	Beat	https://soundcloud.com/patrickxbxs/sets/electro-co	338.0		Patrickxbxs	https://soundcloud.com/patrickxbxs	27	4	2013-09-06T19:57:23.000Z	['39754680', '31882340', '104084899', '97107179']	['https://soundcloud.com/revealed-recordings/no-id-volt-zelda-hardwell', 'https://soundcloud.com/dyro/dyro-methaphor-original-mix', 'https://soundcloud.com/wandw/hardwell-w-w-jumper-revealed', 'https://soundcloud.com/daniel-freitas-37/mightyfools-footrocker-new']
182620497	Beat	https://soundcloud.com/fiona-stevenson-462250285/sets/beat	475.0		Fiona Stevenson	https://soundcloud.com/fiona-stevenson-462250285	10	6	2018-05-01T21:07:46.000Z	['206934995', '226231083', '192735143', '192408098', '85845876']	['https://soundcloud.com/hippiesabotage/able-to-see-me-tali-kouch-flip', 'https://soundcloud.com/viny-scratchy/crave-you-adventure-club-remix', 'https://soundcloud.com/66g/high-you-are', 'https://soundcloud.com/petitbiscuit/sunset-lover', 'https://soundcloud.com/timeflies/i-choose-u-1']
325298863	beat$	https://soundcloud.com/ezrah-beatz/sets/beat	123.0		Ezrah Beatz	https://soundcloud.com/ezrah-beatz	1	1	2017-05-23T13:22:46.000Z	['173646895', '271810643', '222533932', '108311081', '66500686']	['https://soundcloud.com/djwhookid/dj-whoo-kid-x-dj-mlk-ti-feat-young-thug-lil-wayne-jeezy-about-the-money-official-remix', 'https://soundcloud.com/klidepharrow/sucker-for-pain-suicide-squad-remix', 'https://soundcloud.com/lildurk/like-me-remix-ft-lil-wayne-x-fetty-wap-x-jeremih', 'https://soundcloud.com/dedication5/new-slaves-dedication-5', 'https://soundcloud.com/artists-to-watch-daily/rick-ross-hold-me-back-remix']
248930224	Beat	https://soundcloud.com/fany-filion/sets/beat	480.0		Fany Filion	https://soundcloud.com/fany-filion	7	1	2016-08-09T21:06:31.000Z	['271198258', '195050282', '248536770', '270024321', '221682128']	['https://soundcloud.com/willsparks/will-sparks-ft-alex-jones-my-time-1', 'https://soundcloud.com/chrislake/jess-glynne-hold-my-hand-chris-lake-remix', 'https://soundcloud.com/musical-freedom/moti-turn-me-up-vip-mixfeat-nabiha-out-now', 'https://soundcloud.com/spinninrecords/bassjackers-jay-hardway-el-mariachiout-now', 'https://soundcloud.com/spinninrecords/kshmr-bassjackers-ft-sirah-memories-original-mix']
580974228	Beat	https://soundcloud.com/user-495630484/sets/beat	473.0		hamedM	https://soundcloud.com/user-495630484	3	16	2019-10-26T20:32:06.000Z	['218748144', '446121177', '95207237', '71867075', '97835456']	['https://soundcloud.com/bullinachinashoprecords/marktarmonea-clocks', 'https://soundcloud.com/hmdpa/mohsen-namjoo-toloe-man', 'https://soundcloud.com/freshvibez/freshvibez-x-rebeat-bottle-of', 'https://soundcloud.com/farbod27/hilat', 'https://soundcloud.com/aatiz/kamakan-labkhand-1']
58775276	beat	https://soundcloud.com/doomprod/sets/beat	475.0		ĐOØM	https://soundcloud.com/doomprod	8	250	2014-11-10T14:22:43.000Z	['177218153', '146159376', '120039664', '178914754', '228344839']	['https://soundcloud.com/diskorduk/one-bit-wont-hold-back-diskord-remix-new-master', 'https://soundcloud.com/flume/lorde-tennis-court-flume-remix', 'https://soundcloud.com/flume/the-mixtape', 'https://soundcloud.com/odjbox/funky-street-odjbox-remix', 'https://soundcloud.com/maartenkarsen/maklon-vacamo-thinking-of-you-original-mix']
214767025	beat	https://soundcloud.com/anatommy/sets/beat	424.0		ＡＡ И Ａ ꓕ Ｏ Ｍ Ｍ Ｙ.	https://soundcloud.com/anatommy	5	1	2017-07-02T17:40:46.000Z	['201888388', '231502204', '231677632', '200323571', '178851716']	['https://soundcloud.com/fitzroy/ii-w-o-r-d-s', 'https://soundcloud.com/fitzroy/eyes-stwo-fitz', 'https://soundcloud.com/fitzroy/shawty-mixed', 'https://soundcloud.com/fitzroy/gd-up', 'https://soundcloud.com/blvntrecords/fitzroy-trytogethismoney']
203164110	beat	https://soundcloud.com/jo-o-diogo-coelho/sets/beat	71.0		João Diogo Coelho	https://soundcloud.com/jo-o-diogo-coelho	3	0:00	2016-03-06T20:19:18.000Z	['245575267', '249847304', '250303101', '250254675', '250252661']	['https://soundcloud.com/quartzorecords/kickstarts-superjam-djinn-available-march-4', 'https://soundcloud.com/quartzorecords/ovren-marshall-worder-available-march-28', 'https://soundcloud.com/djmartinjensen/martin-jensen-miracles-charlie-who-remix', 'https://soundcloud.com/quartzorecords/mendonzza-endy-bros-beast', 'https://soundcloud.com/centurymedia/century-media-podcast-march-2016']
213209796	trap	https://soundcloud.com/user-124174965/sets/trap	3.0		LJelly	https://soundcloud.com/user-124174965	451	61	2016-04-06T16:01:11.000Z	['192622513', '229007070', '240248580']	['https://soundcloud.com/nesthq/san-holo-we-rise-nest047', 'https://soundcloud.com/mattia-bonfanti-147255049/rae-sremmurd-this-could-be-us-arman-cekin-unknown-remix', 'https://soundcloud.com/trapmusichd/fetty-wap-679-feat-remy-boyz-dj-spider-remix']
243626276	trap	https://soundcloud.com/tz1zgtw0fbb7/sets/trap	12.0		user3344654	https://soundcloud.com/tz1zgtw0fbb7	624	59	2016-07-22T15:05:43.000Z	['189807965', '257976757', '263961028', '58600686', '248359385']	['https://soundcloud.com/martingarrix/martin-garrix-forbidden-voices', 'https://soundcloud.com/itsboxin/hymn', 'https://soundcloud.com/monstercat/marshmello-alone', 'https://soundcloud.com/swagytracks/logic-let-me-go-feat-likke-li', 'https://soundcloud.com/tomsize/twenty-one-pilots-stressed-out-tomsize-remix']
126428528	trap	https://soundcloud.com/valerieocasio/sets/trap	57.0		Amorphic Roots	https://soundcloud.com/valerieocasio	1,130	106	2015-07-19T04:36:50.000Z	['207595729', '99246847', '225697458', '223212956', '223431936']	['https://soundcloud.com/dj_kronic/bombs-away-oh-snap-squats-kronic-oski-remix-1', 'https://soundcloud.com/jrabbit/j-rabbit-tequila-remix-free', 'https://soundcloud.com/t-mass/drilltime', 'https://soundcloud.com/crispycrustrecs/drunken-masters-x-tropkillaz-all-day-preview', 'https://soundcloud.com/badroyale/galantis-gold-dust-bad-royale-remix']
384547178	Best Of Trap Nation	https://soundcloud.com/ilyanaazman/sets/bestoftrapnation	143.0	https://open.spotify.com/playlist/45I06R8fXE55bbSellfBqT?si=dNILe0rUTBSSSKmDVf4bKw	ilyana azman	https://soundcloud.com/ilyanaazman	93K	4,679	2017-11-27T09:35:34.000Z	['919433974', '907745986', '906903244', '846098119', '897531241']	['https://soundcloud.com/11dimensions/simp', 'https://soundcloud.com/chillyourmind/sp3ctrum-rushin-axyl-dont-be-so-shy', 'https://soundcloud.com/7evin7ins/through-to-you', 'https://soundcloud.com/guwopreign/toxic-love', 'https://soundcloud.com/lil_bam_official/hot-boy']
347947878	Best Chill Trap	https://soundcloud.com/digitalstreams/sets/chilltrap	32.0	"Bonus Tracks on Spotify: https://open.spotify.com/user/westcoastradiotv/playlist/71WanQ7Jp7Jx47pq8P7LJ2?si=6YpcDLbzTge6gVm51If_nA

Watch Trap Videos: https://www.youtube.com/playlist?list=PLbCgN-q_21EK7uAedhu4xHZTthBXfZOxE

Stay Connected: 
www.instagram.com/edm.tv

Best Chill Trap Playlist on Soundcloud"	Westcoast Radio (EDM)	https://soundcloud.com/digitalstreams	91.3K	6,185	2017-08-25T22:58:57.000Z	['115637728', '830390422', '305489979', '219976671', '657336740']	['https://soundcloud.com/maddecent/london-future-djemba-djemba', 'https://soundcloud.com/iammarkj/toobadsosad', 'https://soundcloud.com/hucci/alife', 'https://soundcloud.com/ozziemusic/6a-1', 'https://soundcloud.com/biggiebabylon/kushy-calls']
314658284	trap	https://soundcloud.com/user-227164845/sets/trap	475.0		PITYPARTY	https://soundcloud.com/user-227164845	841	74	2017-04-11T10:06:28.000Z	['308235658', '313332054', '226283659', '245162810', '317369585']	['https://soundcloud.com/lowlypalace/party-thieves-farewell', 'https://soundcloud.com/zizal2016/aero-chord-krne-x-b-lewis-pcp', 'https://soundcloud.com/yothieves/thieves-lazy-boyz-rise', 'https://soundcloud.com/trapmusic/nightowls-sam-f-nap-in-the-club-dapp-rework', 'https://soundcloud.com/itsnotsorry/scraperemix']
740178957	Trap for Deep Focus	https://soundcloud.com/soundcloud-hustle/sets/trap-for-deep-focus	42.0		Hustle	https://soundcloud.com/soundcloud-hustle	73.3K	3,601	2019-03-29T14:25:46.000Z	['870653725', '899299963', '773936224', '874766908', '867837094']	['https://soundcloud.com/rodwave/rags-to-riches-2-feat-lil-baby', 'https://soundcloud.com/azizigibson/zeldas-lullaby', 'https://soundcloud.com/runwayrichy/smoke-n-fuck', 'https://soundcloud.com/internetmoneyrecords/17-lemonade-ft-don-toliver-gunna-nav-master', 'https://soundcloud.com/liluzivert/future-lil-uzi-vert-patek']
5793822	trap	https://soundcloud.com/joshua-sch-ppen/sets/trap	167.0		J.S. Trap X	https://soundcloud.com/joshua-sch-ppen	5,461	1,436	2013-05-17T23:45:21.000Z	['92182120', '73982474', '15371835', '67835774']	['https://soundcloud.com/runthetrap/http-x-mickie-ryan-eye-villian', 'https://soundcloud.com/brosafari/bro-safari-diplo-and-friends', 'https://soundcloud.com/nosajthing/the_xx_islands_nosaj_thing_rmx', 'https://soundcloud.com/diplo/calvin-harris-sweet-nothing']
238918434	Trap	https://soundcloud.com/user185881864/sets/trap	485.0		user185881864	https://soundcloud.com/user185881864	427	41	2016-09-06T04:52:28.000Z	['89541867', '182342676', '208347166', '159735274']	['https://soundcloud.com/chillrhythm/logic-nasty', 'https://soundcloud.com/bryson_mosal/devante-fields-regrets-official-music-video', 'https://soundcloud.com/iamyoungx/from-tha-get', 'https://soundcloud.com/liquor-cabinet/look-at-wrist-feat-ilovemakonnen-key-prod-father']
164134019	Street Workout [Electro, Trap, Hip-Hop & Rap]	https://soundcloud.com/alex-humenyuk/sets/street-workout	136.0		Alex Humenyuk	https://soundcloud.com/alex-humenyuk	56.9K	4,019	2015-11-10T20:28:23.000Z	['183096446', '284103578', '767827897', '241300981', '311009461']	['https://soundcloud.com/dubstepgutter/spag-heddy-permanent', 'https://soundcloud.com/mickeyvalen/meet-me-feat-noe', 'https://soundcloud.com/tayspitsfire/cash-app', 'https://soundcloud.com/so-cra/outerspace-written-in-blood', 'https://soundcloud.com/lowlypalace/boxinbox-lionsize-black-and-white-feat-mj-ultra']
851667263	trúc nhân	https://soundcloud.com/nguy-n-huy-433041123/sets/truc-nhan	31.0		Nguyễn HUy	https://soundcloud.com/nguy-n-huy-433041123	1	4	2019-08-21T11:43:51.000Z	['150077681', '446686377', '832039429', '655020377', '664171256']	['https://soundcloud.com/tr-c-nh-n/bon-chu-lam-truc-nhan-ft-thao-nhi-st-pham-toan-thang', 'https://soundcloud.com/darrysfreedom/buayeu', 'https://soundcloud.com/hieuthuhai/batnhaclen', 'https://soundcloud.com/ng-c-h-ng-992429990/ai-dua-em-ve', 'https://soundcloud.com/minhkharuth/lynd']
291876891	Trúc Nhân	https://soundcloud.com/bich-tram-784525377/sets/truc-nhan	16.0		Bích Trâm	https://soundcloud.com/bich-tram-784525377	4	15	2017-01-15T05:59:28.000Z	['136178859', '137881961', '150077681', '162791471', '225954316']	['https://soundcloud.com/piscesinmar/t-m-truc-nhan-van-mai-huong', 'https://soundcloud.com/tr-c-nh-n/teaser-4-ch-l-m-st-to-n-th-ng', 'https://soundcloud.com/tr-c-nh-n/bon-chu-lam-truc-nhan-ft-thao-nhi-st-pham-toan-thang', 'https://soundcloud.com/tr-c-nh-n/khoi-dong-cam-xuc-truc-nhan-st-nhp', 'https://soundcloud.com/tr-c-nh-n/ve-electro-truc-nhan-master-official']
1023930766	trúc nhân	https://soundcloud.com/trinh-tr-n-19498200/sets/truc-nhan	14.0		Trinh Trần	https://soundcloud.com/trinh-tr-n-19498200	1	1	2020-04-02T13:41:32.000Z	['472973811', '332107798', '225954987', '150077681', '225954316']	['https://soundcloud.com/peocartoon/nguoi-ta-co-thuong-minh-dau-truc-nhan-official-audio', 'https://soundcloud.com/myhtu/ngoi-hat-do-buon-co-gai-den-tu-hom-qua-ost-truc-nhan', 'https://soundcloud.com/tr-c-nh-n/that-bat-ngo-truc-nhan-master', 'https://soundcloud.com/tr-c-nh-n/bon-chu-lam-truc-nhan-ft-thao-nhi-st-pham-toan-thang', 'https://soundcloud.com/tr-c-nh-n/ve-electro-truc-nhan-master-official']
975131053	trúc nhân	https://soundcloud.com/quang-tu-n-5/sets/truc-nhan	12.0		Quang Tuấn 8	https://soundcloud.com/quang-tu-n-5	3	0:00	2020-01-27T08:47:44.000Z	['621561888', '701470546', '341836420', '657581882', '214792206']	['https://soundcloud.com/user-92620716/nguoi-minh-yeu-chua-chac-da-yeu-minh-gil-le', 'https://soundcloud.com/kichivas/yeu-la-dau-la-sai-chung-thuong-t-jo', 'https://soundcloud.com/trunglinh733/to-thich-cau', 'https://soundcloud.com/wormssl/co-tat-ca-nhung-thieu-anh', 'https://soundcloud.com/pta-clove/buong-bui-anh-tuan']
96613717	Trúc Nhân	https://soundcloud.com/s-t-64/sets/tr-c-nh-n	6.0		Sư Đệ Tý	https://soundcloud.com/s-t-64	7	0:00	2015-04-08T16:35:27.000Z	['162791471', '150077681', '149471332', '131015786', '131016896']	['https://soundcloud.com/tr-c-nh-n/khoi-dong-cam-xuc-truc-nhan-st-nhp', 'https://soundcloud.com/tr-c-nh-n/bon-chu-lam-truc-nhan-ft-thao-nhi-st-pham-toan-thang', 'https://soundcloud.com/tr-c-nh-n/teaser-mua-ben-o-cua-truc-nhan-st-duy-anh', 'https://soundcloud.com/tr-c-nh-n/v-tr-c-nh-n-teaser-st-ph-m-to', 'https://soundcloud.com/tr-c-nh-n/huda-beer-tr-c-nh-n-st-nguy-n']
840453800	Trúc Nhân	https://soundcloud.com/leebaluaan/sets/truc-nhan	10.0		leebaluaan	https://soundcloud.com/leebaluaan	1	1	2019-08-05T05:49:33.000Z	['333988135', '150077681', '225954987', '472973811', '233418054']	['https://soundcloud.com/user-180838240/nguoi-ta-noi', 'https://soundcloud.com/tr-c-nh-n/bon-chu-lam-truc-nhan-ft-thao-nhi-st-pham-toan-thang', 'https://soundcloud.com/tr-c-nh-n/that-bat-ngo-truc-nhan-master', 'https://soundcloud.com/peocartoon/nguoi-ta-co-thuong-minh-dau-truc-nhan-official-audio', 'https://soundcloud.com/my-quyen-lam/muon-khoc-that-to-truc-nhan']
934745107	trúc nhân	https://soundcloud.com/phan-vo-thuy-vy/sets/truc-nhan	7.0		volcado	https://soundcloud.com/phan-vo-thuy-vy	6	0:00	2019-11-29T14:56:19.000Z	['233418054', '332107798', '149471332', '475581405', '134732956']	['https://soundcloud.com/my-quyen-lam/muon-khoc-that-to-truc-nhan', 'https://soundcloud.com/myhtu/ngoi-hat-do-buon-co-gai-den-tu-hom-qua-ost-truc-nhan', 'https://soundcloud.com/tr-c-nh-n/teaser-mua-ben-o-cua-truc-nhan-st-duy-anh', 'https://soundcloud.com/justcallmedinh/truc-nhan-nguoi-ta-co-thuong-minh-dau-piano-ver', 'https://soundcloud.com/vmhuong_cam/t-m-tr-c-nh-n-ft-vmh']
837793637	Trúc Nhân	https://soundcloud.com/l-ng-b-ch-li-n/sets/truc-nhan	8.0		Lương Bích Liên	https://soundcloud.com/l-ng-b-ch-li-n	1	1	2019-08-11T09:56:37.000Z	['225954987', '136178859', '332107798', '472973811', '150077681']	['https://soundcloud.com/tr-c-nh-n/that-bat-ngo-truc-nhan-master', 'https://soundcloud.com/piscesinmar/t-m-truc-nhan-van-mai-huong', 'https://soundcloud.com/myhtu/ngoi-hat-do-buon-co-gai-den-tu-hom-qua-ost-truc-nhan', 'https://soundcloud.com/peocartoon/nguoi-ta-co-thuong-minh-dau-truc-nhan-official-audio', 'https://soundcloud.com/tr-c-nh-n/bon-chu-lam-truc-nhan-ft-thao-nhi-st-pham-toan-thang']
548647677	Trúc Nhân	https://soundcloud.com/thanh-truc-156725278/sets/truc-nhan	7.0		n.trc	https://soundcloud.com/thanh-truc-156725278	1	1	2018-06-26T02:08:55.000Z	['210120016', '333988135', '150077681', '225954987', '162791471']	['https://soundcloud.com/hieu-trieu/muon-khoc-that-to-tang-nhat-tue', 'https://soundcloud.com/user-180838240/nguoi-ta-noi', 'https://soundcloud.com/tr-c-nh-n/bon-chu-lam-truc-nhan-ft-thao-nhi-st-pham-toan-thang', 'https://soundcloud.com/tr-c-nh-n/that-bat-ngo-truc-nhan-master', 'https://soundcloud.com/tr-c-nh-n/khoi-dong-cam-xuc-truc-nhan-st-nhp']
767261202	trúc nhân	https://soundcloud.com/huy-n-l-945982402/sets/truc-nhan	6.0		Huyền Lê	https://soundcloud.com/huy-n-l-945982402	3	2	2019-04-28T09:20:15.000Z	['475016256', '332107798', '259847643', '206823854', '270752839']	['https://soundcloud.com/tien-nguyen-43/nguoi-ta-co-thuong-minh-dau', 'https://soundcloud.com/myhtu/ngoi-hat-do-buon-co-gai-den-tu-hom-qua-ost-truc-nhan', 'https://soundcloud.com/taquangthang/voi-vang-ta-quang-thang-master-track-single-2016', 'https://soundcloud.com/mirrorsegg/nightcore-he-is-we-all-about-us-ft-owl-city', 'https://soundcloud.com/nh-t-h-nguy-n-202409762/bai-ca-tuoi-tre-jgkid-ft-emcee-l-krazinoyze']
46789661	RAP	https://soundcloud.com/user826865437/sets/rap	68.0		user826865437	https://soundcloud.com/user826865437	2,984	283	2014-08-13T04:47:48.000Z	['82269333', '154210342', '108389836', '108393766', '108390388']	['https://soundcloud.com/fvzeradio/holy-water', 'https://soundcloud.com/tiofficial/ti-no-mediocre-ft-iggy-azalea', 'https://soundcloud.com/dedication-5/lil-wayne-type-of-way-ft-ti', 'https://soundcloud.com/dedication-5/lil-wayne-levels-ft-vado', 'https://soundcloud.com/dedication-5/lil-wayne-u-o-e-n-o-datpiff']
774953208	Rave Metal	https://soundcloud.com/victor-cassu/sets/rave-metal	1.0		MeninoJoia	https://soundcloud.com/victor-cassu	70	4	2019-05-08T15:00:48.000Z	['76235280']	['https://soundcloud.com/marcin-vela-bass/black-sabbath-heaven-and-hell']
1113425887	remix	https://soundcloud.com/mohammed-azizi-339261080/sets/remix	1.0		Mohammed Azizi	https://soundcloud.com/mohammed-azizi-339261080	9	1	2020-08-19T08:53:16.000Z	['88055105']	['https://soundcloud.com/octobersveryown/dj-khaled-no-new-friends']
